CID,Date_Key,Date,Day,Weekday,WeekDayName,IsWeekend,IsHoliday,HolidayText,DOWInMonth,DayOfYear,WeekOfMonth,WeekOfYear,ISOWeekOfYear,Month,MonthName,Quarter,QuarterName,Year,MMYYYY,MonthYear,order_name,OrderDate,order_number,LineID,sku,name,price,title,amount,quantity,product_id,variant_id,variant_title,total_discount,ClientID,options,barcode,InventoryItemId,InventoryQuantity,vendor,product_type,handle,status,CustomerID,first_name,last_name,email,currency,TotalSpent,AddressID,City,Province,Country
50,20410102.0,2041-01-02,2.0,4.0,Wednesday,0.0,0.0,,1.0,2.0,1.0,1.0,1.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410103.0,2041-01-03,3.0,5.0,Thursday,0.0,0.0,,1.0,3.0,1.0,1.0,1.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410104.0,2041-01-04,4.0,6.0,Friday,0.0,0.0,,1.0,4.0,1.0,1.0,1.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410105.0,2041-01-05,5.0,7.0,Saturday,1.0,0.0,,1.0,5.0,1.0,1.0,1.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410106.0,2041-01-06,6.0,1.0,Sunday,1.0,0.0,,1.0,6.0,2.0,2.0,1.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410107.0,2041-01-07,7.0,2.0,Monday,0.0,0.0,,1.0,7.0,2.0,2.0,2.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410108.0,2041-01-08,8.0,3.0,Tuesday,0.0,0.0,,2.0,8.0,2.0,2.0,2.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410109.0,2041-01-09,9.0,4.0,Wednesday,0.0,0.0,,2.0,9.0,2.0,2.0,2.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410110.0,2041-01-10,10.0,5.0,Thursday,0.0,0.0,,2.0,10.0,2.0,2.0,2.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410111.0,2041-01-11,11.0,6.0,Friday,0.0,0.0,,2.0,11.0,2.0,2.0,2.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410112.0,2041-01-12,12.0,7.0,Saturday,1.0,0.0,,2.0,12.0,2.0,2.0,2.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410113.0,2041-01-13,13.0,1.0,Sunday,1.0,0.0,,2.0,13.0,3.0,3.0,2.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410114.0,2041-01-14,14.0,2.0,Monday,0.0,0.0,,2.0,14.0,3.0,3.0,3.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410115.0,2041-01-15,15.0,3.0,Tuesday,0.0,0.0,,3.0,15.0,3.0,3.0,3.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410116.0,2041-01-16,16.0,4.0,Wednesday,0.0,0.0,,3.0,16.0,3.0,3.0,3.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410117.0,2041-01-17,17.0,5.0,Thursday,0.0,0.0,,3.0,17.0,3.0,3.0,3.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410118.0,2041-01-18,18.0,6.0,Friday,0.0,0.0,,3.0,18.0,3.0,3.0,3.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410119.0,2041-01-19,19.0,7.0,Saturday,1.0,0.0,,3.0,19.0,3.0,3.0,3.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410120.0,2041-01-20,20.0,1.0,Sunday,1.0,0.0,,3.0,20.0,4.0,4.0,3.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410121.0,2041-01-21,21.0,2.0,Monday,0.0,1.0,Martin Luther King Day,3.0,21.0,4.0,4.0,4.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410122.0,2041-01-22,22.0,3.0,Tuesday,0.0,0.0,,4.0,22.0,4.0,4.0,4.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410123.0,2041-01-23,23.0,4.0,Wednesday,0.0,0.0,,4.0,23.0,4.0,4.0,4.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410124.0,2041-01-24,24.0,5.0,Thursday,0.0,0.0,,4.0,24.0,4.0,4.0,4.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410125.0,2041-01-25,25.0,6.0,Friday,0.0,0.0,,4.0,25.0,4.0,4.0,4.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410126.0,2041-01-26,26.0,7.0,Saturday,1.0,0.0,,4.0,26.0,4.0,4.0,4.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410127.0,2041-01-27,27.0,1.0,Sunday,1.0,0.0,,4.0,27.0,5.0,5.0,4.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410128.0,2041-01-28,28.0,2.0,Monday,0.0,0.0,,4.0,28.0,5.0,5.0,5.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410129.0,2041-01-29,29.0,3.0,Tuesday,0.0,0.0,,5.0,29.0,5.0,5.0,5.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410130.0,2041-01-30,30.0,4.0,Wednesday,0.0,0.0,,5.0,30.0,5.0,5.0,5.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410131.0,2041-01-31,31.0,5.0,Thursday,0.0,0.0,,5.0,31.0,5.0,5.0,5.0,1.0,January,1.0,First,2041.0,012041,Jan2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410201.0,2041-02-01,1.0,6.0,Friday,0.0,0.0,,1.0,32.0,1.0,5.0,5.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410202.0,2041-02-02,2.0,7.0,Saturday,1.0,0.0,,1.0,33.0,1.0,5.0,5.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410203.0,2041-02-03,3.0,1.0,Sunday,1.0,0.0,,1.0,34.0,2.0,6.0,5.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410204.0,2041-02-04,4.0,2.0,Monday,0.0,0.0,,1.0,35.0,2.0,6.0,6.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410205.0,2041-02-05,5.0,3.0,Tuesday,0.0,0.0,,1.0,36.0,2.0,6.0,6.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410206.0,2041-02-06,6.0,4.0,Wednesday,0.0,0.0,,1.0,37.0,2.0,6.0,6.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410207.0,2041-02-07,7.0,5.0,Thursday,0.0,0.0,,1.0,38.0,2.0,6.0,6.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410208.0,2041-02-08,8.0,6.0,Friday,0.0,0.0,,2.0,39.0,2.0,6.0,6.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410209.0,2041-02-09,9.0,7.0,Saturday,1.0,0.0,,2.0,40.0,2.0,6.0,6.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410210.0,2041-02-10,10.0,1.0,Sunday,1.0,0.0,,2.0,41.0,3.0,7.0,6.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410211.0,2041-02-11,11.0,2.0,Monday,0.0,0.0,,2.0,42.0,3.0,7.0,7.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410212.0,2041-02-12,12.0,3.0,Tuesday,0.0,0.0,,2.0,43.0,3.0,7.0,7.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410213.0,2041-02-13,13.0,4.0,Wednesday,0.0,0.0,,2.0,44.0,3.0,7.0,7.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410214.0,2041-02-14,14.0,5.0,Thursday,0.0,0.0,,2.0,45.0,3.0,7.0,7.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410215.0,2041-02-15,15.0,6.0,Friday,0.0,0.0,,3.0,46.0,3.0,7.0,7.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410216.0,2041-02-16,16.0,7.0,Saturday,1.0,0.0,,3.0,47.0,3.0,7.0,7.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410217.0,2041-02-17,17.0,1.0,Sunday,1.0,0.0,,3.0,48.0,4.0,8.0,7.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410218.0,2041-02-18,18.0,2.0,Monday,0.0,1.0,President's Day,3.0,49.0,4.0,8.0,8.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410219.0,2041-02-19,19.0,3.0,Tuesday,0.0,0.0,,3.0,50.0,4.0,8.0,8.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410220.0,2041-02-20,20.0,4.0,Wednesday,0.0,0.0,,3.0,51.0,4.0,8.0,8.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410221.0,2041-02-21,21.0,5.0,Thursday,0.0,0.0,,3.0,52.0,4.0,8.0,8.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410222.0,2041-02-22,22.0,6.0,Friday,0.0,0.0,,4.0,53.0,4.0,8.0,8.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410223.0,2041-02-23,23.0,7.0,Saturday,1.0,0.0,,4.0,54.0,4.0,8.0,8.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410224.0,2041-02-24,24.0,1.0,Sunday,1.0,0.0,,4.0,55.0,5.0,9.0,8.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410225.0,2041-02-25,25.0,2.0,Monday,0.0,0.0,,4.0,56.0,5.0,9.0,9.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410226.0,2041-02-26,26.0,3.0,Tuesday,0.0,0.0,,4.0,57.0,5.0,9.0,9.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410227.0,2041-02-27,27.0,4.0,Wednesday,0.0,0.0,,4.0,58.0,5.0,9.0,9.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410228.0,2041-02-28,28.0,5.0,Thursday,0.0,0.0,,4.0,59.0,5.0,9.0,9.0,2.0,February,1.0,First,2041.0,022041,Feb2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410301.0,2041-03-01,1.0,6.0,Friday,0.0,0.0,,1.0,60.0,1.0,9.0,9.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410302.0,2041-03-02,2.0,7.0,Saturday,1.0,0.0,,1.0,61.0,1.0,9.0,9.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410303.0,2041-03-03,3.0,1.0,Sunday,1.0,0.0,,1.0,62.0,2.0,10.0,9.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410304.0,2041-03-04,4.0,2.0,Monday,0.0,0.0,,1.0,63.0,2.0,10.0,10.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410305.0,2041-03-05,5.0,3.0,Tuesday,0.0,0.0,,1.0,64.0,2.0,10.0,10.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410306.0,2041-03-06,6.0,4.0,Wednesday,0.0,0.0,,1.0,65.0,2.0,10.0,10.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410307.0,2041-03-07,7.0,5.0,Thursday,0.0,0.0,,1.0,66.0,2.0,10.0,10.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410308.0,2041-03-08,8.0,6.0,Friday,0.0,0.0,,2.0,67.0,2.0,10.0,10.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410309.0,2041-03-09,9.0,7.0,Saturday,1.0,0.0,,2.0,68.0,2.0,10.0,10.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410310.0,2041-03-10,10.0,1.0,Sunday,1.0,0.0,,2.0,69.0,3.0,11.0,10.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410311.0,2041-03-11,11.0,2.0,Monday,0.0,0.0,,2.0,70.0,3.0,11.0,11.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410312.0,2041-03-12,12.0,3.0,Tuesday,0.0,0.0,,2.0,71.0,3.0,11.0,11.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410313.0,2041-03-13,13.0,4.0,Wednesday,0.0,0.0,,2.0,72.0,3.0,11.0,11.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410314.0,2041-03-14,14.0,5.0,Thursday,0.0,0.0,,2.0,73.0,3.0,11.0,11.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410315.0,2041-03-15,15.0,6.0,Friday,0.0,0.0,,3.0,74.0,3.0,11.0,11.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410316.0,2041-03-16,16.0,7.0,Saturday,1.0,0.0,,3.0,75.0,3.0,11.0,11.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410317.0,2041-03-17,17.0,1.0,Sunday,1.0,0.0,,3.0,76.0,4.0,12.0,11.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410318.0,2041-03-18,18.0,2.0,Monday,0.0,0.0,,3.0,77.0,4.0,12.0,12.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410319.0,2041-03-19,19.0,3.0,Tuesday,0.0,0.0,,3.0,78.0,4.0,12.0,12.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410320.0,2041-03-20,20.0,4.0,Wednesday,0.0,0.0,,3.0,79.0,4.0,12.0,12.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410321.0,2041-03-21,21.0,5.0,Thursday,0.0,0.0,,3.0,80.0,4.0,12.0,12.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410322.0,2041-03-22,22.0,6.0,Friday,0.0,0.0,,4.0,81.0,4.0,12.0,12.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410323.0,2041-03-23,23.0,7.0,Saturday,1.0,0.0,,4.0,82.0,4.0,12.0,12.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410324.0,2041-03-24,24.0,1.0,Sunday,1.0,0.0,,4.0,83.0,5.0,13.0,12.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410325.0,2041-03-25,25.0,2.0,Monday,0.0,0.0,,4.0,84.0,5.0,13.0,13.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410326.0,2041-03-26,26.0,3.0,Tuesday,0.0,0.0,,4.0,85.0,5.0,13.0,13.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410327.0,2041-03-27,27.0,4.0,Wednesday,0.0,0.0,,4.0,86.0,5.0,13.0,13.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410328.0,2041-03-28,28.0,5.0,Thursday,0.0,0.0,,4.0,87.0,5.0,13.0,13.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410329.0,2041-03-29,29.0,6.0,Friday,0.0,0.0,,5.0,88.0,5.0,13.0,13.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410330.0,2041-03-30,30.0,7.0,Saturday,1.0,0.0,,5.0,89.0,5.0,13.0,13.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410331.0,2041-03-31,31.0,1.0,Sunday,1.0,0.0,,5.0,90.0,6.0,14.0,13.0,3.0,March,1.0,First,2041.0,032041,Mar2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410401.0,2041-04-01,1.0,2.0,Monday,0.0,0.0,,1.0,91.0,1.0,14.0,14.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410402.0,2041-04-02,2.0,3.0,Tuesday,0.0,0.0,,1.0,92.0,1.0,14.0,14.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410403.0,2041-04-03,3.0,4.0,Wednesday,0.0,0.0,,1.0,93.0,1.0,14.0,14.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410404.0,2041-04-04,4.0,5.0,Thursday,0.0,0.0,,1.0,94.0,1.0,14.0,14.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410405.0,2041-04-05,5.0,6.0,Friday,0.0,0.0,,1.0,95.0,1.0,14.0,14.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410406.0,2041-04-06,6.0,7.0,Saturday,1.0,0.0,,1.0,96.0,1.0,14.0,14.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410407.0,2041-04-07,7.0,1.0,Sunday,1.0,0.0,,1.0,97.0,2.0,15.0,14.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410408.0,2041-04-08,8.0,2.0,Monday,0.0,0.0,,2.0,98.0,2.0,15.0,15.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410409.0,2041-04-09,9.0,3.0,Tuesday,0.0,0.0,,2.0,99.0,2.0,15.0,15.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410410.0,2041-04-10,10.0,4.0,Wednesday,0.0,0.0,,2.0,100.0,2.0,15.0,15.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410411.0,2041-04-11,11.0,5.0,Thursday,0.0,0.0,,2.0,101.0,2.0,15.0,15.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410412.0,2041-04-12,12.0,6.0,Friday,0.0,0.0,,2.0,102.0,2.0,15.0,15.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410413.0,2041-04-13,13.0,7.0,Saturday,1.0,0.0,,2.0,103.0,2.0,15.0,15.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410414.0,2041-04-14,14.0,1.0,Sunday,1.0,0.0,,2.0,104.0,3.0,16.0,15.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410415.0,2041-04-15,15.0,2.0,Monday,0.0,0.0,,3.0,105.0,3.0,16.0,16.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410416.0,2041-04-16,16.0,3.0,Tuesday,0.0,0.0,,3.0,106.0,3.0,16.0,16.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410417.0,2041-04-17,17.0,4.0,Wednesday,0.0,0.0,,3.0,107.0,3.0,16.0,16.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410418.0,2041-04-18,18.0,5.0,Thursday,0.0,0.0,,3.0,108.0,3.0,16.0,16.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410419.0,2041-04-19,19.0,6.0,Friday,0.0,1.0,Good Friday,3.0,109.0,3.0,16.0,16.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410420.0,2041-04-20,20.0,7.0,Saturday,1.0,0.0,,3.0,110.0,3.0,16.0,16.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410421.0,2041-04-21,21.0,1.0,Sunday,1.0,1.0,Easter Sunday,3.0,111.0,4.0,17.0,16.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410422.0,2041-04-22,22.0,2.0,Monday,0.0,1.0,Easter Monday,4.0,112.0,4.0,17.0,17.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410423.0,2041-04-23,23.0,3.0,Tuesday,0.0,0.0,,4.0,113.0,4.0,17.0,17.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410424.0,2041-04-24,24.0,4.0,Wednesday,0.0,0.0,,4.0,114.0,4.0,17.0,17.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410425.0,2041-04-25,25.0,5.0,Thursday,0.0,0.0,,4.0,115.0,4.0,17.0,17.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410426.0,2041-04-26,26.0,6.0,Friday,0.0,0.0,,4.0,116.0,4.0,17.0,17.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410427.0,2041-04-27,27.0,7.0,Saturday,1.0,0.0,,4.0,117.0,4.0,17.0,17.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20410428.0,2041-04-28,28.0,1.0,Sunday,1.0,0.0,,4.0,118.0,5.0,18.0,17.0,4.0,April,2.0,Second,2041.0,042041,Apr2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
